STNAME,CTYNAME,TOT_POP,NHWA,NHBA,H,NHWA_perc,NHBA_perc,H_perc
South Carolina,Darlington County,66618,36297,27528,1445,54.48527425020266,41.32216518058182,2.169083430904561
South Carolina,Dillon County,30479,13799,14278,864,45.27379507201679,46.8453689425506,2.8347386725286263
South Carolina,Dorchester County,162809,104070,40667,9395,63.92152767967373,24.978348862777857,5.770565509277742
South Carolina,Edgefield County,27260,15586,9406,1690,57.17534849596478,34.50476889214967,6.1995597945708
South Carolina,Fairfield County,22347,8605,12631,528,38.506287197386676,56.522128249876936,2.362733252785609
South Carolina,Florence County,138293,70857,59081,3889,51.23686665268669,42.721612807589686,2.8121452278857206
South Carolina,Georgetown County,62680,40764,18856,1990,65.03509891512445,30.082961072112322,3.1748564135290374
South Carolina,Greenville County,523542,355818,93476,49792,67.9636017740697,17.854536980796198,9.510602778764646
South Carolina,Greenwood County,70811,42076,22381,4382,59.420146587394626,31.606671279885894,6.188304077050175
South Carolina,Hampton County,19222,7952,10013,801,41.36926438455936,52.091353657267724,4.1671001976901465
South Carolina,Horry County,354081,275113,44341,21591,77.69775842250785,12.52284081890867,6.09775729282283
South Carolina,Jasper County,30073,13166,11946,4195,43.7801350048216,39.72333987297576,13.949389818109267
South Carolina,Kershaw County,66551,45644,15874,3233,68.58499496626646,23.852383886042286,4.857928505957837
South Carolina,Lancaster County,98012,68650,20477,5735,70.04244378239397,20.89233971350447,5.85132432763335
South Carolina,Laurens County,67493,45675,16698,3580,67.67368467841109,24.74034344302372,5.3042537744655
South Carolina,Lee County,16828,5517,10572,429,32.784644639885904,62.823864986926544,2.5493225576420246
South Carolina,Lexington County,298750,221527,45366,18794,74.1512970711297,15.185271966527194,6.2908786610878655
South Carolina,McCormick County,9463,4973,4190,136,52.552044806086855,44.27771319877417,1.4371763711296628
South Carolina,Marion County,30657,11780,17223,893,38.42515575561862,56.179665329288596,2.9128747105065735
South Carolina,Marlboro County,26118,10132,13223,893,38.79316946167393,50.62791944253006,3.4190979401179264
South Carolina,Newberry County,38440,23237,11337,3013,60.45005202913632,29.492715920915714,7.838189386056192
South Carolina,Oconee County,79546,66884,5799,4630,84.08216629371684,7.290121439167277,5.8205315163553175
South Carolina,Orangeburg County,86175,28717,53003,2040,33.32404989846242,61.506237307803886,2.3672758920800696
South Carolina,Pickens County,126884,108075,8899,5000,85.17622395258661,7.0134926389458085,3.940607168752561
South Carolina,Richland County,415759,172399,198528,22230,41.46608972986755,47.75074021247886,5.346847572752483
South Carolina,Saluda County,20473,11938,4915,3245,58.31094612416354,24.00722903336101,15.850144092219024
South Carolina,Spartanburg County,319785,216703,65385,23304,67.76521725534344,20.446550025798587,7.287396219334866
South Carolina,Sumter County,106721,47802,50402,4469,44.79155929948183,47.22781833003815,4.187554464444673
South Carolina,Union County,27316,17551,8622,481,64.25172060330942,31.563918582515747,1.7608727485722655
South Carolina,Williamsburg County,30368,9582,19446,685,31.552950474183355,64.03451001053739,2.2556638566912537
South Carolina,York County,280979,195967,52982,16642,69.74435811929007,18.85621345367447,5.92286256268262
South Dakota,Aurora County,2751,2415,16,197,87.7862595419847,0.5816066884769175,7.1610323518720485
South Dakota,Beadle County,18453,13872,184,1979,75.17476833035278,0.9971278382918766,10.724543434671867
South Dakota,Bennett County,3365,1092,19,208,32.451708766716195,0.5646359583952452,6.181277860326895
South Dakota,Bon Homme County,6901,5946,89,214,86.16142588030718,1.2896681640341978,3.1009998550934648
South Dakota,Brookings County,35077,31540,455,1226,89.91646948142656,1.2971462781879863,3.4951677737548823
South Dakota,Brown County,38839,33469,842,1383,86.17369139267231,2.167923993923633,3.560853780993331
South Dakota,Brule County,5297,4412,29,171,83.29242967717578,0.5474797054936758,3.2282424013592594
South Dakota,Buffalo County,1962,293,13,105,14.933741080530071,0.6625891946992863,5.351681957186544
South Dakota,Butte County,10429,9495,49,392,91.04420366286315,0.46984370505321704,3.7587496404257363
South Dakota,Campbell County,1376,1305,3,37,94.84011627906979,0.21802325581395351,2.6889534883720927
South Dakota,Charles Mix County,9292,5769,55,345,62.08566508824796,0.5919070167886354,3.7128712871287126
South Dakota,Clark County,3736,3487,54,131,93.33511777301926,1.4453961456102784,3.506423982869379
South Dakota,Clay County,14070,12263,223,444,87.15707178393744,1.5849324804548686,3.155650319829424
South Dakota,Codington County,28009,25899,206,682,92.46670712985113,0.735477882109322,2.434931629119212
South Dakota,Corson County,4086,1184,18,216,28.976994615761136,0.4405286343612335,5.286343612334802
South Dakota,Custer County,8972,8006,53,393,89.23316986179226,0.5907267053053946,4.3802942487739625
South Dakota,Davison County,19775,17785,158,733,89.93678887484198,0.7989886219974716,3.7067003792667514
South Dakota,Day County,5424,4625,23,135,85.26917404129794,0.4240412979351033,2.4889380530973453
South Dakota,Deuel County,4351,4061,34,170,93.33486554814985,0.7814295564238106,3.907147782119053
South Dakota,Dewey County,5892,1158,33,292,19.65376782077393,0.560081466395112,4.955872369314324
South Dakota,Douglas County,2921,2737,13,59,93.7007874015748,0.4450530640191716,2.019856213625471
South Dakota,Edmunds County,3829,3640,12,85,95.06398537477148,0.3133977539827631,2.2199007573779053
South Dakota,Fall River County,6713,5654,75,258,84.22463876061374,1.1172352152539848,3.843289140473708
South Dakota,Faulk County,2299,2233,17,23,97.1291866028708,0.7394519356241845,1.0004349717268382
South Dakota,Grant County,7052,6495,33,353,92.10153148043108,0.467952353942144,5.005672149744752
South Dakota,Gregory County,4185,3669,17,71,87.67025089605733,0.4062126642771804,1.6965352449223414
South Dakota,Haakon County,1899,1739,4,33,91.57451290152711,0.210637177461822,1.7377567140600316
South Dakota,Hamlin County,6164,5727,32,276,92.91044776119404,0.5191434133679429,4.477611940298506
South Dakota,Hand County,3191,3082,5,43,96.58414290191163,0.15669069257286114,1.3475399561266062
South Dakota,Hanson County,3453,3292,21,51,95.33738777874314,0.6081668114682884,1.476976542137272
South Dakota,Harding County,1298,1191,16,34,91.75654853620956,1.2326656394453006,2.6194144838212643
South Dakota,Hughes County,17526,14301,118,559,81.59876754536117,0.6732854045418235,3.1895469588040632
South Dakota,Hutchinson County,7291,6879,76,167,94.34919764092716,1.0423810176930464,2.290495130983404
South Dakota,Hyde County,1301,1128,10,19,86.70253651037663,0.7686395080707148,1.4604150653343582
South Dakota,Jackson County,3344,1314,29,133,39.294258373205736,0.8672248803827751,3.977272727272727
South Dakota,Jerauld County,2013,1870,3,94,92.89617486338794,0.14903129657228018,4.669647292598113
South Dakota,Jones County,903,791,3,24,87.5968992248062,0.3322259136212624,2.6578073089701
South Dakota,Kingsbury County,4939,4651,24,125,94.16886009313627,0.4859283255719781,2.5308766956873856
South Dakota,Lake County,12797,11847,144,349,92.57638509025554,1.125263733687583,2.727201687895601
South Dakota,Lawrence County,25844,23410,190,900,90.58195325800959,0.7351803126451013,3.4824330598978483
South Dakota,Lincoln County,61128,56371,1052,1476,92.2179688522445,1.7209789294594948,2.414605418138987
South Dakota,Lyman County,3781,2068,21,97,54.69452525786829,0.5554086220576566,2.565458873313938
South Dakota,McCook County,5586,5190,37,238,92.9108485499463,0.6623702112423917,4.260651629072681
South Dakota,McPherson County,2379,2283,14,37,95.96469104665827,0.5884825556956705,1.5552753257671288
South Dakota,Marshall County,4935,4102,25,397,83.12056737588655,0.5065856129685916,8.044579533941235
South Dakota,Meade County,28332,24717,533,1233,87.24057602710717,1.881265000705916,4.351969504447268
South Dakota,Mellette County,2061,755,10,72,36.6327025715672,0.4852013585638039,3.4934497816593884
South Dakota,Miner County,2216,2079,17,71,93.81768953068593,0.7671480144404332,3.2039711191335742
South Dakota,Minnehaha County,193134,158275,11670,9936,81.95087348680191,6.042436857311505,5.144614619901208
South Dakota,Moody County,6576,5036,87,301,76.58150851581506,1.3229927007299271,4.577250608272506
South Dakota,Oglala Lakota County,14177,669,55,579,4.71891091204063,0.38795231713338507,4.084079847640544
South Dakota,Pennington County,113775,90741,1508,6125,79.75477916941333,1.3254229839595693,5.383432212700506
South Dakota,Perkins County,2865,2682,15,49,93.61256544502619,0.5235602094240838,1.7102966841186735
South Dakota,Potter County,2153,1987,11,51,92.28982814677195,0.510915002322341,2.3687877380399445
South Dakota,Roberts County,10394,5792,75,397,55.72445641716375,0.7215701366172792,3.819511256494131
South Dakota,Sanborn County,2344,2209,9,74,94.24061433447099,0.3839590443686006,3.1569965870307164
South Dakota,Spink County,6376,5952,41,217,93.35006273525723,0.6430363864491845,3.403387703889586
South Dakota,Stanley County,3098,2670,21,74,86.18463524854748,0.6778566817301486,2.3886378308586185
South Dakota,Sully County,1391,1291,6,34,92.81092739036664,0.4313443565780015,2.4442846872753408
South Dakota,Todd County,10177,758,55,423,7.448167436376142,0.5404343126658151,4.156431168320723
South Dakota,Tripp County,5441,4329,26,144,79.56258040801325,0.4778533357838632,2.646572321264473
South Dakota,Turner County,8384,7943,47,221,94.73998091603052,0.5605916030534351,2.6359732824427478
South Dakota,Union County,15932,14505,224,591,91.04318353000252,1.40597539543058,3.709515440622647
South Dakota,Walworth County,5435,4263,26,132,78.4360625574977,0.4783808647654094,2.4287028518859244
South Dakota,Yankton County,22814,20005,449,1164,87.6873849390725,1.9680897694398176,5.102130270886298
South Dakota,Ziebach County,2756,655,15,109,23.766328011611034,0.5442670537010159,3.955007256894049
Tennessee,Anderson County,76978,68400,3058,2435,88.85655641871702,3.972563589597028,3.1632414456078357
Tennessee,Bedford County,49713,37842,3793,6500,76.12093416209039,7.6297950234345135,13.075050791543458
Tennessee,Benton County,16160,14910,410,433,92.26485148514851,2.5371287128712874,2.6794554455445545
Tennessee,Bledsoe County,15064,13151,1154,427,87.3008497079129,7.660647902283588,2.83457249070632
Tennessee,Blount County,133088,120594,3860,4815,90.61222649675406,2.9003366193796585,3.6179069487857665
Tennessee,Bradley County,108110,92048,5266,7168,85.14290999907502,4.870964758116734,6.630283970030524
Tennessee,Campbell County,39842,38286,183,619,96.09457356558407,0.4593142914512324,1.553636865619196
Tennessee,Cannon County,14678,13777,234,363,93.86156152064314,1.5942226461370756,2.4730889766998225
Tennessee,Carroll County,27767,23395,2753,809,84.25469082003819,9.9146468829906,2.913530449814528
Tennessee,Carter County,56391,53225,906,1130,94.38562891241509,1.606639357344257,2.0038658651203205
Tennessee,Cheatham County,40667,37491,812,1374,92.19022794895122,1.9967049450414345,3.3786608306489296
Tennessee,Chester County,17297,14705,1603,498,85.01474244088571,9.267503035208415,2.8791119847372384
Tennessee,Claiborne County,31959,30333,348,459,94.91223129634844,1.0888951469069743,1.4362151506617855
Tennessee,Clay County,7615,7178,118,193,94.2613263296126,1.5495732107682203,2.5344714379514115
Tennessee,Cocke County,36004,33450,726,932,92.90634373958449,2.016442617486946,2.588601266525941
Tennessee,Coffee County,56520,49736,2125,2651,87.99716914366596,3.759731068648266,4.690375088464259
Tennessee,Crockett County,14230,10455,1929,1560,73.47153900210823,13.555867884750526,10.962754743499648
Tennessee,Cumberland County,60520,57018,366,1905,94.21348314606743,0.6047587574355584,3.147719762062128
Tennessee,Davidson County,694144,391014,186387,72218,56.330386778535875,26.85134496588604,10.403893140328233
Tennessee,Decatur County,11663,10661,339,416,91.4087284575152,2.9066277973077264,3.5668352910914853
Tennessee,DeKalb County,20490,17905,294,1756,87.3840897999024,1.4348462664714494,8.570034163006344
Tennessee,Dickson County,53948,48200,2121,2090,89.34529546971157,3.931563728034403,3.874100986134797
Tennessee,Dyer County,37159,29557,5292,1331,79.5419682983934,14.241502731505154,3.581904787534649
Tennessee,Fayette County,41133,27878,11201,1254,67.77526560182824,27.231176913913398,3.0486470716942597
Tennessee,Fentress County,18523,17833,77,291,96.27490147384334,0.4156994007450197,1.5710198132052042
Tennessee,Franklin County,42208,37136,2161,1565,87.98332069749809,5.119882486732372,3.7078278999241854
Tennessee,Gibson County,49133,37861,8794,1375,77.05818899721166,17.89835751938616,2.798526448619054
Tennessee,Giles County,29464,24701,2996,893,83.83450991039912,10.168341026337227,3.030817268531089
Tennessee,Grainger County,23320,21936,183,792,94.06518010291596,0.7847341337907376,3.396226415094339
Tennessee,Greene County,69069,64071,1459,2100,92.76375798114927,2.1123803732499384,3.0404378230465188
Tennessee,Grundy County,13427,12868,85,177,95.83674685335518,0.633052804051538,1.318239368436732
Tennessee,Hamblen County,64934,52598,2469,7874,81.00224843687437,3.8023223580866734,12.126158869005453
Tennessee,Hamilton County,367804,260760,69910,22192,70.89645572098183,19.007406118476148,6.03364835618971
Tennessee,Hancock County,6620,6396,36,45,96.61631419939577,0.5438066465256799,0.6797583081570997
Tennessee,Hardeman County,25050,13503,10502,454,53.904191616766454,41.92415169660679,1.8123752495009984
Tennessee,Hardin County,25652,23510,835,686,91.64977389677219,3.2551068142834865,2.6742554186808047
Tennessee,Hawkins County,56786,53897,814,948,94.91247842778151,1.4334519071602156,1.6694255626386787
Tennessee,Haywood County,17304,7611,8668,736,43.984049930651885,50.09246417013408,4.2533518261673615
Tennessee,Henderson County,28117,24574,2132,702,87.39908240566206,7.5826012732510595,2.4967101753387637
Tennessee,Henry County,32345,28125,2406,938,86.95316123048384,7.438553099397125,2.899984541660226
Tennessee,Hickman County,25178,22672,1231,664,90.04686631185957,4.8891889745015495,2.637222972436254
Tennessee,Houston County,8201,7522,231,203,91.72052188757469,2.8167296671137665,2.4753078892817952
Tennessee,Humphreys County,18582,17144,491,483,92.2613281670434,2.642342051447637,2.599289635130772
Tennessee,Jackson County,11786,11209,71,256,95.10436110639742,0.6024096385542168,2.1720685559137958
Tennessee,Jefferson County,54495,50038,1043,2070,91.82126800623912,1.913937058445729,3.79851362510322
Tennessee,Johnson County,17788,16710,391,375,93.93973465257477,2.1981110861254773,2.108162806386328
Tennessee,Knox County,470313,385509,40937,21464,81.96860388719854,8.70420337094658,4.563769234531046
Tennessee,Lake County,7016,4716,1947,182,67.21778791334094,27.75085518814139,2.5940706955530213
Tennessee,Lauderdale County,25633,15383,8871,695,60.012483907463036,34.607732220184914,2.711348652128116
Tennessee,Lawrence County,44142,41195,772,1064,93.32381858547414,1.7489012731638804,2.410402790992705
Tennessee,Lewis County,12268,11401,245,303,92.93283338767526,1.997065536354744,2.469840234757092
Tennessee,Lincoln County,34366,29673,2324,1302,86.3440609905139,6.762497817610432,3.7886282954082526
Tennessee,Loudon County,54068,47116,722,4987,87.14211733372791,1.3353554782866022,9.223570318857737
Tennessee,McMinn County,53794,47698,1988,2406,88.66788117633936,3.695579432650482,4.472617764062907
Tennessee,McNairy County,25694,23010,1541,583,89.55398147427418,5.997509146104147,2.2690122207519265
Tennessee,Macon County,24602,22548,246,1256,91.65108527761973,0.9999187057962768,5.105275993821642
Tennessee,Madison County,97984,54478,36650,3990,55.59887328543437,37.40406596995428,4.072093403004572
Tennessee,Marion County,28907,26425,1151,584,91.41384439755078,3.9817345279690053,2.0202719064586434
Tennessee,Marshall County,34375,29312,2156,1972,85.27127272727273,6.272,5.736727272727273
Tennessee,Maury County,96387,75819,11342,6003,78.66102275203087,11.767147021901293,6.2280183012231936
Tennessee,Meigs County,12422,11656,196,280,93.83352117211399,1.5778457575269682,2.254065367895669
Tennessee,Monroe County,46545,42263,903,2164,90.80030078418736,1.940058008378988,4.649264152970245
Tennessee,Montgomery County,208993,130153,42545,21412,62.27624848679142,20.35714114826812,10.245319221217935
Tennessee,Moore County,6488,6000,156,116,92.47842170160295,2.4044389642416766,1.7879161528976568
Tennessee,Morgan County,21403,19854,787,316,92.76269681820308,3.677054618511424,1.4764285380554127
Tennessee,Obion County,30069,24789,3178,1441,82.4403871096478,10.569024576806678,4.792311017991953
Tennessee,Overton County,22241,21314,144,369,95.83202194145944,0.6474529022975586,1.659098062137494
Tennessee,Perry County,8076,7385,182,219,91.44378405151063,2.2535908865775136,2.7117384843982166
Tennessee,Pickett County,5048,4855,14,114,96.17670364500792,0.277337559429477,2.2583201267828845
Tennessee,Polk County,16832,15938,111,385,94.68868821292776,0.6594581749049429,2.2873098859315593
Tennessee,Putnam County,80245,70562,1762,5235,87.93320456103186,2.1957754377219767,6.5237709514611515
Tennessee,Rhea County,33167,29901,656,1726,90.15286278529864,1.9778695691500592,5.203967799318599
Tennessee,Roane County,53382,49384,1420,1076,92.510584092016,2.660072683676145,2.0156607096024874
Tennessee,Robertson County,71813,59317,5371,5333,82.59925083202205,7.479147229610237,7.426232019272278
Tennessee,Rutherford County,332285,229715,52573,28850,69.13191988804792,15.821659117925876,8.682305851904239
Tennessee,Scott County,22068,21413,57,244,97.03190139568605,0.25829255029907555,1.1056733732100779
Tennessee,Sequatchie County,15026,14008,94,551,93.22507653400774,0.6255823239717823,3.666977239451618
Tennessee,Sevier County,98250,87800,1141,6335,89.36386768447836,1.1613231552162848,6.447837150127226
Tennessee,Shelby County,937166,330544,503200,62126,35.270592403053456,53.69379597637985,6.629135073188741
Tennessee,Smith County,20157,18670,437,623,92.62291015528105,2.1679813464305204,3.0907377089844714
Tennessee,Stewart County,13715,12513,246,480,91.23587313160776,1.7936565803864384,3.4998177178271965
Tennessee,Sullivan County,158348,147478,3534,3220,93.1353727233688,2.231793265465936,2.0334958445954485
Tennessee,Sumner County,191283,158842,15336,10147,83.04031199845255,8.017440127977919,5.304705593283249
Tennessee,Tipton County,61599,46567,11265,1778,75.59700644490981,18.287634539521747,2.8864104936768453
Tennessee,Trousdale County,11284,9429,1272,284,83.56079404466502,11.272598369372563,2.5168380007089692
Tennessee,Unicoi County,17883,16542,70,980,92.50125817815805,0.3914332047195661,5.480064866073925
Tennessee,Union County,19972,19160,93,372,95.93430803124373,0.4656519126777489,1.8626076507109957
Tennessee,Van Buren County,5872,5584,46,119,95.09536784741144,0.7833787465940054,2.0265667574931885
Tennessee,Warren County,41277,34931,1344,3895,84.62582067495217,3.256050585071589,9.436247789325774
Tennessee,Washington County,129375,114147,5536,4686,88.2295652173913,4.2790338164251205,3.622028985507247
Tennessee,Wayne County,16673,14918,1109,362,89.47399988004557,6.651472440472619,2.171174953517663
Tennessee,Weakley County,33328,28827,2505,980,86.49483917426791,7.5162025924147855,2.940470475276044
Tennessee,White County,27345,25463,477,773,93.11757176814774,1.7443773998902907,2.8268422014993604
Tennessee,Williamson County,238412,199739,10327,11725,83.77892052413469,4.3315772696005235,4.9179571498078944
Tennessee,Wilson County,144657,121712,10548,6720,84.13834104122165,7.291731475144651,4.645471702026173
Texas,Anderson County,57735,33638,12135,10510,58.26275223001646,21.018446349701218,18.20386247510176
Texas,Andrews County,18705,7461,282,10590,39.88773055332799,1.5076182838813152,56.615878107457895
Texas,Angelina County,86715,51947,13002,19700,59.905437352245855,14.993945684137692,22.71809952142075
Texas,Aransas County,23510,15710,300,6560,66.82262866865163,1.2760527435133984,27.903019991492986
Texas,Archer County,8553,7550,70,699,88.27312054249974,0.818426283175494,8.172571027709576
Texas,Armstrong County,1887,1663,15,173,88.12930577636459,0.7949125596184421,9.167991520932695
Texas,Atascosa County,51153,16782,441,33163,32.807459973022105,0.8621195237815964,64.83099720446504
Texas,Austin County,30032,18427,2560,8355,61.35788492274907,8.524240809802876,27.820324986680873
Texas,Bailey County,7000,2312,82,4481,33.02857142857143,1.1714285714285717,64.01428571428572
Texas,Bandera County,23112,17738,224,4565,76.74800969193494,0.9691934925579786,19.75164416753202
Texas,Bastrop County,88723,45358,5812,35189,51.1231585947274,6.550725291074468,39.66164354226074
Texas,Baylor County,3509,2820,89,497,80.36477628954118,2.536335138216016,14.163579367341125
Texas,Bee County,32565,10034,2712,19316,30.812221710425305,8.327959465684017,59.315215722401355
Texas,Bell County,362924,161752,80677,92760,44.569110888230036,22.2297230274107,25.559070218558155
Texas,Bexar County,2003554,542675,148558,1215788,27.085618855294143,7.4147240353891135,60.681568852149724
Texas,Blanco County,11931,9125,129,2348,76.48143491744194,1.081216997736988,19.679825664236027
Texas,Borden County,654,516,6,117,78.89908256880734,0.9174311926605504,17.889908256880734
Texas,Bosque County,18685,14410,323,3533,77.12068504147713,1.7286593524217286,18.90821514583891
Texas,Bowie County,93245,58870,23299,7313,63.13475253364792,24.986862566357445,7.842779773714407
Texas,Brazoria County,374264,169600,53768,118151,45.315606096231534,14.366329649659065,31.56889254643781
Texas,Brazos County,229211,126413,24296,60075,55.15136708098652,10.599840321799565,26.209475112450967
Texas,Brewster County,9203,4582,120,4159,49.78811257198739,1.3039226339237204,45.19178528740628
Texas,Briscoe County,1546,1064,50,386,68.82276843467011,3.2341526520051747,24.967658473479947
Texas,Brooks County,7093,482,39,6483,6.795432116170873,0.5498378683208797,91.39997180318623
Texas,Brown County,37864,26744,1364,8735,70.63173462919924,3.6023663638284384,23.069406296218038
Texas,Burleson County,18443,11850,2263,3899,64.2520197364854,12.270238030689152,21.140812232283253
Texas,Burnet County,48155,35194,832,10874,73.0848302356972,1.7277541272972692,22.581248053161666
Texas,Caldwell County,43664,16696,2481,23488,38.237449615243676,5.682026383290582,53.792598021253205
Texas,Calhoun County,21290,8889,526,10522,41.75199624236731,2.4706434945984035,49.422263973696566
Texas,Callahan County,13943,11937,208,1397,85.61285232733272,1.4917879939754717,10.019364555691027
Texas,Cameron County,423163,36381,1594,380861,8.597396275194193,0.3766869976817444,90.00337931246351
Texas,Camp County,13094,7197,2060,3391,54.96410569726593,15.732396517488926,25.89735756835192
Texas,Carson County,5926,5067,58,576,85.50455619304759,0.9787377657779278,9.71987850151873
Texas,Cass County,30026,22808,5053,1431,75.96083394391526,16.828748418037698,4.765869579697594
Texas,Castro County,7530,2316,152,4947,30.756972111553782,2.01859229747676,65.69721115537847
Texas,Chambers County,43837,28761,3394,10436,65.60896046718526,7.742318133083925,23.806373611332887
Texas,Cherokee County,52646,31593,7259,12531,60.010257189530066,13.788321999772064,23.80237814838734
Texas,Childress County,7306,4046,748,2318,55.37914043252122,10.238160416096358,31.727347385710374
Texas,Clay County,10471,9327,88,722,89.07458695444559,0.8404163881195683,6.895234457071912
Texas,Cochran County,2853,961,99,1737,33.6838415702769,3.4700315457413247,60.883280757097786
Texas,Coke County,3387,2514,25,749,74.2249778565102,0.7381163271331561,22.113965160909355
Texas,Coleman County,8175,6244,235,1434,76.37920489296636,2.8746177370030583,17.541284403669728
Texas,Collin County,1034730,570008,107723,160636,55.08760739516589,10.41073516762827,15.524436326384661
Texas,Collingsworth County,2920,1678,152,994,57.465753424657535,5.205479452054794,34.041095890410965
Texas,Colorado County,21493,11966,2470,6589,55.673940352672965,11.492113711440934,30.656492811613088
Texas,Comal County,156209,103953,3592,43824,66.54738203304548,2.299483384440077,28.054721558937068
Texas,Comanche County,13635,9361,62,3903,68.65419875320865,0.4547121378804547,28.624862486248627
Texas,Concho County,2726,1650,37,947,60.52824651504035,1.3573000733675715,34.73954512105649
Texas,Cooke County,41257,30694,1348,7807,74.39707201202219,3.2673243328404875,18.922849455849914
Texas,Coryell County,75951,43753,12501,14349,57.6068781187871,16.45929612513331,18.892443812458037
Texas,Cottle County,1398,892,144,339,63.805436337625196,10.300429184549355,24.248927038626604
Texas,Crane County,4797,1405,127,3171,29.28913904523661,2.647488013341672,66.10381488430271
Texas,Crockett County,3464,1083,18,2286,31.264434180138565,0.5196304849884527,65.99307159353347
Texas,Crosby County,5737,2230,172,3250,38.87048980303295,2.9980826215792233,56.649816977514384
Texas,Culberson County,2171,472,34,1582,21.741133118378624,1.5660985720865959,72.86964532473516
Texas,Dallam County,7287,3478,144,3465,47.72883216687251,1.9761218608480855,47.55043227665707
Texas,Dallas County,2635516,745508,597570,1074195,28.286984408366326,22.673738273643565,40.75843212486663
Texas,Dawson County,12728,4378,673,7400,34.39660590823381,5.287554996857322,58.139534883720934
Texas,Deaf Smith County,18546,4306,215,13761,23.217944570257732,1.1592796290305187,74.19928825622777
Texas,Delta County,5331,4236,338,472,79.45976364659539,6.340273869818046,8.853873569686739
Texas,Denton County,887207,511351,93153,173905,57.636042096151186,10.499579015945546,19.60140080048963
Texas,DeWitt County,20160,10931,1634,7291,54.22123015873015,8.105158730158731,36.16567460317461
Texas,Dickens County,2211,1365,106,671,61.73677069199458,4.7942107643600185,30.34825870646767
Texas,Dimmit County,10124,1034,114,8868,10.21335440537337,1.1260371394705648,87.59383642828921
Texas,Donley County,3278,2623,190,370,80.01830384380719,5.796217205613178,11.287370347773033
Texas,Duval County,11157,977,114,9967,8.756834274446536,1.0217800484001076,89.33405037196381
Texas,Eastland County,18360,14401,336,3121,78.43681917211326,1.8300653594771243,16.99891067538126
Texas,Ector County,166223,50570,7361,103988,30.422985988701924,4.428388369840516,62.559332944297715
Texas,Edwards County,1932,818,10,1069,42.33954451345756,0.5175983436853002,55.33126293995859
Texas,Ellis County,184826,108813,21380,49705,58.873210479045156,11.56763658792594,26.892861393959727
Texas,El Paso County,839238,97247,25877,696115,11.587535359457032,3.0833923154099314,82.94607727486122
Texas,Erath County,42698,31567,772,9205,73.93086327228444,1.8080472153262448,21.55838680968664
Texas,Falls County,17297,8741,3969,4158,50.53477481644216,22.946175637393765,24.03885066774585
Texas,Fannin County,35514,27787,2214,4247,78.24238328546488,6.234161175874304,11.958664188770626
Texas,Fayette County,25346,17991,1485,5450,70.98161445592994,5.8589126489386905,21.502406691391144
Texas,Fisher County,3830,2535,130,1080,66.18798955613576,3.394255874673629,28.19843342036554
Texas,Floyd County,5712,2072,191,3366,36.27450980392158,3.3438375350140066,58.92857142857142
Texas,Foard County,1155,859,54,216,74.37229437229436,4.675324675324673,18.701298701298704
Texas,Fort Bend County,811688,258729,165868,202492,31.87542504016321,20.43494544701905,24.94702397965721
Texas,Franklin County,10725,8352,414,1616,77.87412587412587,3.86013986013986,15.067599067599067
Texas,Freestone County,19717,13062,3010,3169,66.24740072019071,15.266014099508038,16.072424811076733
Texas,Frio County,20306,2853,602,16216,14.050034472569685,2.9646409928100077,79.85816999901506
Texas,Gaines County,21492,11687,366,9142,54.378373348222595,1.7029592406476832,42.536757863391024
Texas,Galveston County,342139,193946,42953,86852,56.686317549300135,12.554254265079393,25.3850043403412
Texas,Garza County,6229,2473,389,3238,39.701396692888096,6.2449831433616945,51.982661743458
Texas,Gillespie County,26988,20007,103,6429,74.1329479768786,0.3816511041944568,23.821698532681193
Texas,Glasscock County,1409,821,21,554,58.268275372604684,1.4904187366926898,39.318665720369054
Texas,Goliad County,7658,4452,309,2744,58.13528336380255,4.034996082528075,35.831809872029254
Texas,Gonzales County,20837,8562,1242,10689,41.09036809521525,5.9605509430340256,51.29817152181217
Texas,Gray County,21886,13577,1121,6530,62.035090925705916,5.121995796399525,29.83642511194371
Texas,Grayson County,136212,101621,7963,19370,74.60502745719906,5.846034123278417,14.220479840249025
Texas,Gregg County,123945,70670,25098,23824,57.01722538222599,20.249304126830445,19.22142885957481
Texas,Grimes County,28880,16805,4299,7132,58.18905817174514,14.885734072022158,24.695290858725752
Texas,Guadalupe County,166847,82239,13137,64251,49.29006814626575,7.873680677506938,38.50893333413247
Texas,Hale County,33406,10988,1617,20179,32.8922947973418,4.840447823744237,60.405316410225716
Texas,Hall County,2964,1629,241,1041,54.95951417004049,8.130904183535764,35.12145748987854
Texas,Hamilton County,8461,7056,59,1135,83.39439782531615,0.6973171019973998,13.414490013000824
Texas,Hansford County,5399,2616,36,2660,48.453417299499925,0.6667901463233932,49.26838303389516
Texas,Hardeman County,3933,2670,192,952,67.88710907704044,4.881769641495042,24.205441139079586
Texas,Hardin County,57602,49591,3160,3441,86.09249678830597,5.4859206277559815,5.973750911426686
Texas,Harris County,4713325,1353078,886956,2061019,28.707504786960374,18.818053072936834,43.72749598213576
Texas,Harrison County,66553,41951,13735,9078,63.033972923835144,20.637687256772804,13.64025663756705
Texas,Hartley County,5576,3523,377,1556,63.18149210903874,6.761119081779054,27.90530846484935
Texas,Haskell County,5658,3655,213,1619,64.59879816189465,3.764581124072111,28.61435136090491
