Utility ID,Plant Name,State,County,Technology,Nameplate Capacity (MW),Latitude,Longitude
3227,Center,CO,Saguache,Petroleum,1.0,37.753606,-106.10467
3989,Martin Drake,CO,El Paso,Coal,75.0,38.824444,-104.833333
3989,Martin Drake,CO,El Paso,Coal,132.3,38.824444,-104.833333
3989,George Birdsall,CO,El Paso,Natural Gas,17.3,38.881389,-104.816944
3989,George Birdsall,CO,El Paso,Natural Gas,18.8,38.881389,-104.816944
3989,George Birdsall,CO,El Paso,Natural Gas,25.0,38.881389,-104.816944
3989,Manitou Springs,CO,El Paso,Hydroelectric,2.5,38.855556,-104.933056
3989,Manitou Springs,CO,El Paso,Hydroelectric,2.5,38.855556,-104.933056
3989,Manitou Springs,CO,El Paso,Hydroelectric,0.6,38.855556,-104.933056
3989,Ruxton Park,CO,El Paso,Hydroelectric,1.0,38.841354,-104.973802
8751,Holly,CO,Prowers,Petroleum,0.4,38.032717,-102.073659
8751,Holly,CO,Prowers,Petroleum,1.8,38.032717,-102.073659
8751,Holly,CO,Prowers,Petroleum,0.7,38.032717,-102.073659
9928,Julesburg,CO,Sedgwick,Petroleum,0.9,40.9505,-102.2795
9928,Julesburg,CO,Sedgwick,Petroleum,0.3,40.9505,-102.2795
9928,Julesburg,CO,Sedgwick,Petroleum,1.3,40.9505,-102.2795
9928,Julesburg,CO,Sedgwick,Petroleum,0.3,40.9505,-102.2795
2518,Boysen,WY,Fremont,Hydroelectric,7.5,43.417872,-108.177545
2518,Boysen,WY,Fremont,Hydroelectric,7.5,43.417872,-108.177545
10536,La Junta,CO,Otero,Petroleum,0.7,37.9876,-103.5468
10536,La Junta,CO,Otero,Petroleum,0.4,37.9876,-103.5468
10536,La Junta,CO,Otero,Petroleum,1.0,37.9876,-103.5468
10536,La Junta,CO,Otero,Petroleum,3.0,37.9876,-103.5468
10536,La Junta,CO,Otero,Petroleum,3.5,37.9876,-103.5468
10536,La Junta,CO,Otero,Petroleum,3.5,37.9876,-103.5468
10536,La Junta,CO,Otero,Petroleum,5.1,37.9876,-103.5468
10730,Las Animas,CO,Bent,Petroleum,0.3,38.0647,-103.2159
10730,Las Animas,CO,Bent,Petroleum,0.3,38.0647,-103.2159
10730,Las Animas,CO,Bent,Petroleum,1.0,38.0647,-103.2159
10730,Las Animas,CO,Bent,Petroleum,1.0,38.0647,-103.2159
10730,Las Animas,CO,Bent,Petroleum,3.0,38.0647,-103.2159
10633,Lamar Plant,CO,Prowers,Petroleum,1.0,38.033327,-102.537915
10633,Lamar Plant,CO,Prowers,Petroleum,1.0,38.033327,-102.537915
10633,Lamar Plant,CO,Prowers,Wind,4.5,38.033327,-102.537915
10633,Lamar Plant,CO,Prowers,Wind,1.5,38.033327,-102.537915
7160,Sonoma California Geothermal,CA,Lake,Geothermal,78.0,38.7903,-122.7559
19204,Trinidad (CO),CO,Las Animas,Natural Gas,1.9,37.178979,-104.487492
19204,Trinidad (CO),CO,Las Animas,Natural Gas,1.9,37.178979,-104.487492
19204,Trinidad (CO),CO,Las Animas,Petroleum,1.8,37.178979,-104.487492
19204,Trinidad (CO),CO,Las Animas,Petroleum,1.8,37.178979,-104.487492
19204,Trinidad (CO),CO,Las Animas,Petroleum,1.8,37.178979,-104.487492
2518,Blue Mesa,CO,Gunnison,Hydroelectric,43.2,38.453191,-107.337483
2518,Blue Mesa,CO,Gunnison,Hydroelectric,43.2,38.453191,-107.337483
2518,Estes,CO,Larimer,Hydroelectric,15.0,40.376771,-105.509665
2518,Estes,CO,Larimer,Hydroelectric,15.0,40.376771,-105.509665
2518,Estes,CO,Larimer,Hydroelectric,15.0,40.376771,-105.509665
2518,Morrow Point,CO,Montrose,Hydroelectric,86.6,38.451753,-107.539299
2518,Morrow Point,CO,Montrose,Hydroelectric,86.6,38.451753,-107.539299
2518,Big Thompson,CO,Larimer,Hydroelectric,4.5,40.421031,-105.223804
2518,Green Mountain,CO,Summit,Hydroelectric,13.0,39.878805,-106.332725
2518,Green Mountain,CO,Summit,Hydroelectric,13.0,39.878805,-106.332725
2518,Marys Lake,CO,Larimer,Hydroelectric,8.1,40.34408,-105.534308
2518,Flatiron,CO,Larimer,Hydroelectric,43.0,40.364996,-105.236032
2518,Flatiron,CO,Larimer,Hydroelectric,43.0,40.364996,-105.236032
2518,Flatiron,CO,Larimer,Energy Storage,8.5,40.364996,-105.236032
2518,Pole Hill,CO,Larimer,Hydroelectric,38.2,40.365056,-105.325074
2518,Lower Molina,CO,Mesa,Hydroelectric,5.6,39.19366,-108.044088
2518,Upper Molina,CO,Mesa,Hydroelectric,9.9,39.143808,-108.004777
15466,Hayden,CO,Routt,Coal,190.0,40.4856,-107.185
15466,Hayden,CO,Routt,Coal,275.4,40.4856,-107.185
16534,Camp Far West,CA,Placer,Hydroelectric,7.2,39.048802,-121.316966
189,McWilliams,AL,Covington,Natural Gas,7.5,31.400255,-86.476449
189,McWilliams,AL,Covington,Natural Gas,7.5,31.400255,-86.476449
189,McWilliams,AL,Covington,Natural Gas,25.0,31.400255,-86.476449
189,McWilliams,AL,Covington,Natural Gas,107.0,31.400255,-86.476449
189,McWilliams,AL,Covington,Natural Gas,165.0,31.400255,-86.476449
189,McWilliams,AL,Covington,Natural Gas,165.0,31.400255,-86.476449
189,McWilliams,AL,Covington,Natural Gas,177.0,31.400255,-86.476449
16534,Jones Fork,CA,El Dorado,Hydroelectric,10.0,38.850283,-120.381883
16534,McClellan (CA),CA,Sacramento,Natural Gas,77.0,38.652731,-121.393336
5571,Camanche,CA,San Joaquin,Hydroelectric,3.6,38.2268,-121.0245
5571,Camanche,CA,San Joaquin,Hydroelectric,3.6,38.2268,-121.0245
5571,Camanche,CA,San Joaquin,Hydroelectric,3.6,38.2268,-121.0245
54895,Rocky River (CT),CT,Litchfield,Energy Storage,3.5,41.5826,-73.4349
54895,Rocky River (CT),CT,Litchfield,Energy Storage,3.5,41.5826,-73.4349
54895,Rocky River (CT),CT,Litchfield,Energy Storage,24.0,41.5826,-73.4349
22379,Branford,CT,New Haven,Petroleum,21.8,41.2925,-72.7942
54895,Bulls Bridge,CT,Litchfield,Hydroelectric,1.2,41.659046,-73.491984
54895,Bulls Bridge,CT,Litchfield,Hydroelectric,1.2,41.659046,-73.491984
54895,Bulls Bridge,CT,Litchfield,Hydroelectric,1.2,41.659046,-73.491984
54895,Bulls Bridge,CT,Litchfield,Hydroelectric,1.2,41.659046,-73.491984
54895,Bulls Bridge,CT,Litchfield,Hydroelectric,1.2,41.659046,-73.491984
54895,Bulls Bridge,CT,Litchfield,Hydroelectric,1.2,41.659046,-73.491984
22379,Cos Cob,CT,Fairfield,Petroleum,25.0,41.0289,-73.5989
22379,Cos Cob,CT,Fairfield,Petroleum,25.0,41.0289,-73.5989
22379,Cos Cob,CT,Fairfield,Petroleum,25.0,41.0289,-73.5989
22379,Cos Cob,CT,Fairfield,Petroleum,20.0,41.0289,-73.5989
22379,Cos Cob,CT,Fairfield,Petroleum,20.0,41.0289,-73.5989
22350,Devon Station,CT,New Haven,Petroleum,18.6,41.209797,-73.108976
22350,Devon Station,CT,New Haven,Petroleum,51.0,41.209797,-73.108976
22350,Devon Station,CT,New Haven,Petroleum,51.0,41.209797,-73.108976
22350,Devon Station,CT,New Haven,Petroleum,51.0,41.209797,-73.108976
22350,Devon Station,CT,New Haven,Petroleum,51.0,41.209797,-73.108976
22380,Montville Station,CT,New London,Petroleum,2.7,41.4281,-72.1019
22380,Montville Station,CT,New London,Petroleum,2.7,41.4281,-72.1019
22380,Montville Station,CT,New London,Petroleum,75.0,41.4281,-72.1019
22380,Montville Station,CT,New London,Petroleum,414.9,41.4281,-72.1019
58185,Northfield Mountain,MA,Franklin,Energy Storage,292.0,42.610683,-72.471643
58185,Northfield Mountain,MA,Franklin,Energy Storage,292.0,42.610683,-72.471643
58185,Northfield Mountain,MA,Franklin,Energy Storage,292.0,42.610683,-72.471643
58185,Northfield Mountain,MA,Franklin,Energy Storage,292.0,42.610683,-72.471643
20169,Kettle Falls Generating Station,WA,Stevens,Other,50.7,48.620336,-118.111059
20169,Kettle Falls Generating Station,WA,Stevens,Natural Gas,7.2,48.620336,-118.111059
54895,Scotland Dam,CT,Windham,Hydroelectric,2.0,41.6651,-72.1221
54895,Shepaug,CT,New Haven,Hydroelectric,37.2,41.44842,-73.295321
54895,Stevenson,CT,Fairfield,Hydroelectric,7.5,41.3833,-73.1714
54895,Stevenson,CT,Fairfield,Hydroelectric,7.5,41.3833,-73.1714
54895,Stevenson,CT,Fairfield,Hydroelectric,7.5,41.3833,-73.1714
54895,Stevenson,CT,Fairfield,Hydroelectric,8.0,41.3833,-73.1714
54895,Taftville,CT,New London,Hydroelectric,0.4,41.5725,-72.0458
54895,Taftville,CT,New London,Hydroelectric,0.3,41.5725,-72.0458
54895,Taftville,CT,New London,Hydroelectric,0.3,41.5725,-72.0458
54895,Taftville,CT,New London,Hydroelectric,0.3,41.5725,-72.0458
54895,Taftville,CT,New London,Hydroelectric,0.3,41.5725,-72.0458
54895,Tunnel,CT,New London,Hydroelectric,1.0,41.555425,-72.041829
54895,Tunnel,CT,New London,Petroleum,18.5,41.555425,-72.041829
54895,Tunnel,CT,New London,Hydroelectric,1.0,41.555425,-72.041829
6207,Rainbow (CT),CT,Hartford,Hydroelectric,4.0,41.915312,-72.693616
6207,Rainbow (CT),CT,Hartford,Hydroelectric,4.0,41.915312,-72.693616
54895,Falls Village,CT,Litchfield,Hydroelectric,3.0,41.957272,-73.369297
54895,Falls Village,CT,Litchfield,Hydroelectric,3.0,41.957272,-73.369297
54895,Falls Village,CT,Litchfield,Hydroelectric,3.0,41.957272,-73.369297
22379,Franklin Drive,CT,Litchfield,Petroleum,21.8,41.798943,-73.116267
12490,Middletown,CT,Middlesex,Petroleum,18.5,41.554944,-72.579075
12490,Middletown,CT,Middlesex,Natural Gas,113.6,41.554944,-72.579075
12490,Middletown,CT,Middlesex,Natural Gas,239.4,41.554944,-72.579075
12490,Middletown,CT,Middlesex,Petroleum,414.9,41.554944,-72.579075
4426,South Meadow,CT,Hartford,Petroleum,41.8,41.7495,-72.6524
4426,South Meadow,CT,Hartford,Petroleum,41.8,41.7495,-72.6524
4426,South Meadow,CT,Hartford,Petroleum,41.8,41.7495,-72.6524
4426,South Meadow,CT,Hartford,Petroleum,41.8,41.7495,-72.6524
14610,Stanton Energy Center,FL,Orange,Coal,464.5,28.4822,-81.1678
14610,Stanton Energy Center,FL,Orange,Coal,464.5,28.4822,-81.1678
14610,Stanton Energy Center,FL,Orange,Natural Gas,129.8,28.4822,-81.1678
14610,Stanton Energy Center,FL,Orange,Natural Gas,203.2,28.4822,-81.1678
22379,Torrington Terminal,CT,Litchfield,Petroleum,21.8,41.776109,-73.120886
5221,Millstone,CT,New London,Nuclear,909.9,41.3107,-72.1677
5221,Millstone,CT,New London,Nuclear,1253.0,41.3107,-72.1677
15452,Bridgeport Station,CT,Fairfield,Coal,400.0,41.1706,-73.1844
15452,Bridgeport Station,CT,Fairfield,Petroleum,18.6,41.1706,-73.1844
15452,Bridgeport Station,CT,Fairfield,Natural Gas,375.7,41.1706,-73.1844
15452,Bridgeport Station,CT,Fairfield,Natural Gas,200.6,41.1706,-73.1844
3249,Central Hudson High Falls,NY,Ulster,Hydroelectric,3.2,41.828814,-74.131877
13831,North Main Street,CT,New London,Petroleum,19.0,41.52679,-72.064935
13831,Tenth Street,CT,New London,Hydroelectric,1.4,41.538955,-72.050936
6204,Navajo Dam,NM,San Juan,Hydroelectric,15.0,36.8061,-107.6131
6204,Navajo Dam,NM,San Juan,Hydroelectric,15.0,36.8061,-107.6131
9216,Drop 1,CA,Imperial,Hydroelectric,1.9,32.711611,-114.942666
9216,Drop 1,CA,Imperial,Hydroelectric,1.9,32.711611,-114.942666
9216,Drop 1,CA,Imperial,Hydroelectric,1.9,32.711611,-114.942666
9216,East Highline,CA,Imperial,Hydroelectric,2.4,32.699451,-115.28245
2548,J C McNeil,VT,Chittenden,Other,59.5,44.4917,-73.208056
56609,Christiana,DE,New Castle,Petroleum,26.0,39.7302,-75.5371
56609,Christiana,DE,New Castle,Petroleum,26.0,39.7302,-75.5371
56609,Delaware City 10,DE,New Castle,Petroleum,18.5,39.600408,-75.626811
56609,Edge Moor,DE,New Castle,Petroleum,12.5,39.73886,-75.50384
56609,Edge Moor,DE,New Castle,Natural Gas,75.0,39.73886,-75.50384
56609,Edge Moor,DE,New Castle,Natural Gas,176.8,39.73886,-75.50384
56609,Edge Moor,DE,New Castle,Natural Gas,446.0,39.73886,-75.50384
9332,Indian River Generating Station,DE,Sussex,Petroleum,18.6,38.5857,-75.2341
9332,Indian River Generating Station,DE,Sussex,Coal,445.5,38.5857,-75.2341
56609,West Station (DE),DE,New Castle,Petroleum,20.0,39.7283,-75.6289
54899,McKee Run,DE,Kent,Natural Gas,113.6,39.176222,-75.546628
60421,Brandon Shores,MD,Anne Arundel,Coal,685.1,39.18,-76.5389
60421,Brandon Shores,MD,Anne Arundel,Coal,685.1,39.18,-76.5389
15500,Fredonia,WA,Skagit,Natural Gas,129.1,48.4558,-122.4358
15500,Fredonia,WA,Skagit,Natural Gas,129.1,48.4558,-122.4358
15500,Fredonia,WA,Skagit,Natural Gas,58.9,48.4558,-122.4358
15500,Fredonia,WA,Skagit,Natural Gas,58.9,48.4558,-122.4358
6452,Cape Canaveral,FL,Brevard,Natural Gas,265.0,28.4698,-80.7644
6452,Cape Canaveral,FL,Brevard,Natural Gas,265.0,28.4698,-80.7644
6452,Cape Canaveral,FL,Brevard,Natural Gas,265.0,28.4698,-80.7644
6452,Cape Canaveral,FL,Brevard,Natural Gas,500.0,28.4698,-80.7644
6452,Fort Myers,FL,Lee,Natural Gas,188.2,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Natural Gas,188.2,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Natural Gas,188.2,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Natural Gas,188.2,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Natural Gas,188.2,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Natural Gas,188.2,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Petroleum,62.0,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Natural Gas,188.2,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Natural Gas,188.2,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Petroleum,62.0,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Natural Gas,229.5,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Natural Gas,229.5,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Natural Gas,156.2,26.6967,-81.7831
6452,Fort Myers,FL,Lee,Natural Gas,436.1,26.6967,-81.7831
6452,Lauderdale,FL,Broward,Natural Gas,34.2,26.0686,-80.1984
6452,Lauderdale,FL,Broward,Natural Gas,34.2,26.0686,-80.1984
6452,Lauderdale,FL,Broward,Natural Gas,229.5,26.0686,-80.1984
6452,Lauderdale,FL,Broward,Natural Gas,229.5,26.0686,-80.1984
6452,Lauderdale,FL,Broward,Natural Gas,229.5,26.0686,-80.1984
6452,Lauderdale,FL,Broward,Natural Gas,229.5,26.0686,-80.1984
6452,Lauderdale,FL,Broward,Natural Gas,229.5,26.0686,-80.1984
6452,Port Everglades,FL,Broward,Natural Gas,296.0,26.0856,-80.1253
6452,Port Everglades,FL,Broward,Natural Gas,296.0,26.0856,-80.1253
6452,Port Everglades,FL,Broward,Natural Gas,296.0,26.0856,-80.1253
6452,Port Everglades,FL,Broward,Natural Gas,464.0,26.0856,-80.1253
6452,Riviera,FL,Palm Beach,Natural Gas,265.0,26.7653,-80.0525
6452,Riviera,FL,Palm Beach,Natural Gas,265.0,26.7653,-80.0525
6452,Riviera,FL,Palm Beach,Natural Gas,265.0,26.7653,-80.0525
6452,Riviera,FL,Palm Beach,Natural Gas,500.0,26.7653,-80.0525
6452,Sanford,FL,Volusia,Natural Gas,436.1,28.8419,-81.3256
6452,Sanford,FL,Volusia,Natural Gas,188.2,28.8419,-81.3256
6452,Sanford,FL,Volusia,Natural Gas,188.2,28.8419,-81.3256
6452,Sanford,FL,Volusia,Natural Gas,188.2,28.8419,-81.3256
6452,Sanford,FL,Volusia,Natural Gas,188.2,28.8419,-81.3256
6452,Sanford,FL,Volusia,Natural Gas,436.1,28.8419,-81.3256
6452,Sanford,FL,Volusia,Natural Gas,188.2,28.8419,-81.3256
6452,Sanford,FL,Volusia,Natural Gas,188.2,28.8419,-81.3256
6452,Sanford,FL,Volusia,Natural Gas,188.2,28.8419,-81.3256
6452,Sanford,FL,Volusia,Natural Gas,188.2,28.8419,-81.3256
6452,Turkey Point,FL,Miami Dade,Nuclear,877.2,25.4356,-80.3308
6452,Turkey Point,FL,Miami Dade,Nuclear,760.0,25.4356,-80.3308
6452,Turkey Point,FL,Miami Dade,Natural Gas,472.0,25.4356,-80.3308
6452,Turkey Point,FL,Miami Dade,Natural Gas,188.0,25.4356,-80.3308
6452,Turkey Point,FL,Miami Dade,Natural Gas,188.0,25.4356,-80.3308
6452,Turkey Point,FL,Miami Dade,Natural Gas,188.0,25.4356,-80.3308
6452,Turkey Point,FL,Miami Dade,Natural Gas,188.0,25.4356,-80.3308
16868,South Fork Tolt,WA,King,Hydroelectric,16.8,47.699167,-121.783333
6455,Avon Park,FL,Highlands,Natural Gas,33.7,27.579444,-81.492778
6455,Avon Park,FL,Highlands,Petroleum,33.7,27.579444,-81.492778
13511,Upper Mechanicville,NY,Saratoga,Hydroelectric,8.2,42.9126,-73.6805
13511,Upper Mechanicville,NY,Saratoga,Hydroelectric,8.2,42.9126,-73.6805
14328,Oak Flat,CA,Plumas,Hydroelectric,1.4,40.07531,-121.16143
6455,Bayboro,FL,Pinellas,Petroleum,56.7,27.758056,-82.635278
6455,Bayboro,FL,Pinellas,Petroleum,56.7,27.758056,-82.635278
6455,Bayboro,FL,Pinellas,Petroleum,56.7,27.758056,-82.635278
6455,Bayboro,FL,Pinellas,Petroleum,56.7,27.758056,-82.635278
6455,Crystal River,FL,Citrus,Natural Gas,310.3,28.9656,-82.6977
6455,Crystal River,FL,Citrus,Natural Gas,310.3,28.9656,-82.6977
6455,Crystal River,FL,Citrus,Natural Gas,310.3,28.9656,-82.6977
6455,Crystal River,FL,Citrus,Natural Gas,310.3,28.9656,-82.6977
6455,Crystal River,FL,Citrus,Coal,739.2,28.9656,-82.6977
6455,Crystal River,FL,Citrus,Natural Gas,364.7,28.9656,-82.6977
6455,Crystal River,FL,Citrus,Natural Gas,364.7,28.9656,-82.6977
6455,Crystal River,FL,Citrus,Coal,739.2,28.9656,-82.6977
14328,Newcastle,CA,Placer,Hydroelectric,12.7,38.835182,-121.092982
6455,P L Bartow,FL,Pinellas,Natural Gas,208.2,27.859535,-82.601759
6455,P L Bartow,FL,Pinellas,Natural Gas,208.2,27.859535,-82.601759
6455,P L Bartow,FL,Pinellas,Natural Gas,208.2,27.859535,-82.601759
6455,P L Bartow,FL,Pinellas,Natural Gas,208.2,27.859535,-82.601759
6455,P L Bartow,FL,Pinellas,Natural Gas,421.2,27.859535,-82.601759
6455,P L Bartow,FL,Pinellas,Petroleum,55.4,27.859535,-82.601759
6455,P L Bartow,FL,Pinellas,Natural Gas,55.4,27.859535,-82.601759
6455,P L Bartow,FL,Pinellas,Petroleum,55.4,27.859535,-82.601759
6455,P L Bartow,FL,Pinellas,Natural Gas,55.4,27.859535,-82.601759
6455,Suwannee River,FL,Suwannee,Natural Gas,65.9,30.376389,-83.180556
6455,Suwannee River,FL,Suwannee,Petroleum,65.9,30.376389,-83.180556
6455,Suwannee River,FL,Suwannee,Natural Gas,65.9,30.376389,-83.180556
7801,Crist,FL,Escambia,Coal,93.7,30.5661,-87.2244
7801,Crist,FL,Escambia,Coal,93.7,30.5661,-87.2244
7801,Crist,FL,Escambia,Coal,369.7,30.5661,-87.2244
7801,Crist,FL,Escambia,Coal,578.0,30.5661,-87.2244
7801,Lansing Smith,FL,Bay,Natural Gas,203.2,30.2686,-85.7003
7801,Lansing Smith,FL,Bay,Natural Gas,203.2,30.2686,-85.7003
7801,Lansing Smith,FL,Bay,Natural Gas,213.3,30.2686,-85.7003
7801,Lansing Smith,FL,Bay,Petroleum,41.8,30.2686,-85.7003
18454,Big Bend,FL,Hillsborough,Solar,19.0,27.7944,-82.4036
18454,Big Bend,FL,Hillsborough,Natural Gas,62.0,27.7944,-82.4036
18454,Big Bend,FL,Hillsborough,Coal,445.5,27.7944,-82.4036
18454,Big Bend,FL,Hillsborough,Coal,445.5,27.7944,-82.4036
18454,Big Bend,FL,Hillsborough,Coal,445.5,27.7944,-82.4036
18454,Big Bend,FL,Hillsborough,Coal,486.0,27.7944,-82.4036
7140,Vogtle,GA,Burke,Nuclear,1215.0,33.1427,-81.7625
7140,Vogtle,GA,Burke,Nuclear,1215.0,33.1427,-81.7625
6909,Deerhaven Generating Station,FL,Alachua,Natural Gas,75.0,29.7592,-82.3878
6909,Deerhaven Generating Station,FL,Alachua,Coal,250.7,29.7592,-82.3878
6909,Deerhaven Generating Station,FL,Alachua,Natural Gas,24.6,29.7592,-82.3878
6909,Deerhaven Generating Station,FL,Alachua,Natural Gas,24.6,29.7592,-82.3878
6909,Deerhaven Generating Station,FL,Alachua,Natural Gas,96.1,29.7592,-82.3878
6909,John R Kelly,FL,Alachua,Natural Gas,50.0,29.6461,-82.3208
6909,John R Kelly,FL,Alachua,Natural Gas,96.1,29.6461,-82.3208
8795,G W Ivey,FL,Miami Dade,Natural Gas,2.0,25.4756,-80.47
8795,G W Ivey,FL,Miami Dade,Natural Gas,2.0,25.4756,-80.47
8795,G W Ivey,FL,Miami Dade,Natural Gas,2.0,25.4756,-80.47
8795,G W Ivey,FL,Miami Dade,Natural Gas,2.0,25.4756,-80.47
8795,G W Ivey,FL,Miami Dade,Natural Gas,2.0,25.4756,-80.47
8795,G W Ivey,FL,Miami Dade,Natural Gas,8.8,25.4756,-80.47
8795,G W Ivey,FL,Miami Dade,Natural Gas,2.0,25.4756,-80.47
8795,G W Ivey,FL,Miami Dade,Natural Gas,6.4,25.4756,-80.47
8795,G W Ivey,FL,Miami Dade,Natural Gas,6.4,25.4756,-80.47
8795,G W Ivey,FL,Miami Dade,Petroleum,0.1,25.4756,-80.47
8795,G W Ivey,FL,Miami Dade,Natural Gas,2.0,25.4756,-80.47
9617,J D Kennedy,FL,Duval,Natural Gas,185.0,30.364818,-81.625967
9617,J D Kennedy,FL,Duval,Natural Gas,185.0,30.364818,-81.625967
9617,Northside Generating Station,FL,Duval,Coal,297.5,30.4172,-81.5525
9617,Northside Generating Station,FL,Duval,Coal,297.5,30.4172,-81.5525
9617,Northside Generating Station,FL,Duval,Petroleum,62.1,30.4172,-81.5525
9617,Northside Generating Station,FL,Duval,Petroleum,62.1,30.4172,-81.5525
9617,Northside Generating Station,FL,Duval,Petroleum,62.1,30.4172,-81.5525
9617,Northside Generating Station,FL,Duval,Petroleum,62.1,30.4172,-81.5525
9617,Northside Generating Station,FL,Duval,Natural Gas,563.7,30.4172,-81.5525
10620,Tom G Smith,FL,Palm Beach,Petroleum,30.8,26.612767,-80.0677
10620,Tom G Smith,FL,Palm Beach,Natural Gas,21.4,26.612767,-80.0677
10620,Tom G Smith,FL,Palm Beach,Petroleum,2.0,26.612767,-80.0677
10620,Tom G Smith,FL,Palm Beach,Petroleum,2.0,26.612767,-80.0677
10620,Tom G Smith,FL,Palm Beach,Petroleum,2.0,26.612767,-80.0677
10620,Tom G Smith,FL,Palm Beach,Petroleum,2.0,26.612767,-80.0677
10620,Tom G Smith,FL,Palm Beach,Petroleum,2.0,26.612767,-80.0677
10620,Tom G Smith,FL,Palm Beach,Natural Gas,26.5,26.612767,-80.0677
10620,Tom G Smith,FL,Palm Beach,Natural Gas,10.0,26.612767,-80.0677
2518,Pilot Butte,WY,Fremont,Hydroelectric,0.8,43.219017,-108.787681
2518,Pilot Butte,WY,Fremont,Hydroelectric,0.8,43.219017,-108.787681
10623,Larsen Memorial,FL,Polk,Natural Gas,11.2,28.0797,-81.9228
10623,Larsen Memorial,FL,Polk,Natural Gas,11.2,28.0797,-81.9228
10623,Larsen Memorial,FL,Polk,Natural Gas,25.0,28.0797,-81.9228
10623,Larsen Memorial,FL,Polk,Natural Gas,86.2,28.0797,-81.9228
10623,C D McIntosh Jr,FL,Polk,Coal,363.8,28.0801,-81.9229
10623,C D McIntosh Jr,FL,Polk,Natural Gas,249.0,28.0801,-81.9229
10623,C D McIntosh Jr,FL,Polk,Natural Gas,120.0,28.0801,-81.9229
10623,C D McIntosh Jr,FL,Polk,Natural Gas,26.6,28.0801,-81.9229
10623,C D McIntosh Jr,FL,Polk,Petroleum,2.5,28.0801,-81.9229
10623,C D McIntosh Jr,FL,Polk,Petroleum,2.5,28.0801,-81.9229
10623,C D McIntosh Jr,FL,Polk,Natural Gas,126.0,28.0801,-81.9229
12989,W K Sanders,VT,Lamoille,Hydroelectric,0.9,44.625282,-72.530859
12989,W K Sanders,VT,Lamoille,Hydroelectric,0.9,44.625282,-72.530859
14328,Kerckhoff 2,CA,Fresno,Hydroelectric,139.5,37.071846,-119.558008
14610,Indian River Plant,FL,Brevard,Natural Gas,41.4,28.493232,-80.780124
14610,Indian River Plant,FL,Brevard,Natural Gas,41.4,28.493232,-80.780124
14610,Indian River Plant,FL,Brevard,Natural Gas,130.0,28.493232,-80.780124
14610,Indian River Plant,FL,Brevard,Natural Gas,130.0,28.493232,-80.780124
18445,Arvah B Hopkins,FL,Leon,Natural Gas,259.2,30.4522,-84.4
18445,Arvah B Hopkins,FL,Leon,Natural Gas,198.9,30.4522,-84.4
18445,Arvah B Hopkins,FL,Leon,Natural Gas,60.5,30.4522,-84.4
18445,Arvah B Hopkins,FL,Leon,Natural Gas,60.5,30.4522,-84.4
18445,Arvah B Hopkins,FL,Leon,Natural Gas,18.8,30.4522,-84.4
18445,Arvah B Hopkins,FL,Leon,Natural Gas,18.8,30.4522,-84.4
18445,Arvah B Hopkins,FL,Leon,Natural Gas,18.8,30.4522,-84.4
18445,Arvah B Hopkins,FL,Leon,Natural Gas,18.8,30.4522,-84.4
18445,S O Purdom,FL,Wakulla,Natural Gas,180.0,30.162304,-84.200673
18445,S O Purdom,FL,Wakulla,Natural Gas,90.1,30.162304,-84.200673
27813,J Woodruff,FL,Gadsden,Hydroelectric,14.5,30.708571,-84.863869
27813,J Woodruff,FL,Gadsden,Hydroelectric,14.5,30.708571,-84.863869
27813,J Woodruff,FL,Gadsden,Hydroelectric,14.5,30.708571,-84.863869
62042,Medicine Bow,WY,Carbon,Wind,4.9,41.835278,-106.242778
62042,Medicine Bow,WY,Carbon,Wind,1.3,41.835278,-106.242778
6443,Marathon Generating Plant,FL,Monroe,Petroleum,3.5,24.710833,-81.0927
6443,Marathon Generating Plant,FL,Monroe,Petroleum,3.5,24.710833,-81.0927
6443,Marathon Generating Plant,FL,Monroe,Petroleum,2.0,24.710833,-81.0927
6443,Marathon Generating Plant,FL,Monroe,Petroleum,2.0,24.710833,-81.0927
19150,Trenton North,MO,Grundy,Petroleum,2.7,40.0786,-93.635
19150,Trenton North,MO,Grundy,Petroleum,2.7,40.0786,-93.635
19150,Trenton North,MO,Grundy,Petroleum,2.7,40.0786,-93.635
19150,Trenton North,MO,Grundy,Petroleum,2.7,40.0786,-93.635
19150,Trenton North,MO,Grundy,Petroleum,2.7,40.0786,-93.635
7140,Bartletts Ferry,AL,Lee,Hydroelectric,15.0,32.661976,-85.091552
7140,Bartletts Ferry,AL,Lee,Hydroelectric,15.0,32.661976,-85.091552
7140,Bartletts Ferry,AL,Lee,Hydroelectric,15.0,32.661976,-85.091552
